key,dates
2136,9/4/2017
2136,10/7/2017
2136,12/16/2017
2136,1/7/2017
2136,1/15/2017
2136,1/29/2017
2136,2/11/2017
2136,3/12/2017
2136,4/29/2017
2136,5/20/2017
2136,5/21/2017
2136,5/28/2017
2136,6/24/2017
2136,8/12/2017
2136,8/13/2017
2136,8/19/2017
2136,8/26/2017
2136,9/16/2017
2136,10/28/2017
2136,11/4/2017
2136,11/12/2017
2136,11/25/2017
2136,12/2/2017
2136,12/9/2017
2136,12/10/2017
2136,12/17/2017
2136,12/30/2017
2136,1/2/2017
2136,1/16/2017
2136,1/28/2017
2136,4/14/2017
2136,4/23/2017
2136,5/29/2017
2136,6/11/2017
2136,7/2/2017
2136,9/23/2017
2136,11/18/2017
2136,11/26/2017
2136,12/3/2017
2136,12/23/2017
2136,12/25/2017
2136,12/31/2017
2136,1/1/2017
2136,2/18/2017
2136,2/25/2017
2136,3/4/2017
2136,11/11/2017
2136,9/2/2017
2136,4/22/2017
2136,7/1/2017
2136,7/8/2017
2136,1/8/2017
2136,1/14/2017
2136,2/4/2017
2136,2/19/2017
2136,5/14/2017
2136,6/4/2017
2136,6/18/2017
2136,7/9/2017
2136,7/22/2017
2136,7/23/2017
2136,7/30/2017
2136,8/27/2017
2136,9/9/2017
2136,9/10/2017
2136,9/17/2017
2136,10/15/2017
2136,10/22/2017
2136,11/19/2017
2136,11/23/2017
2136,7/29/2017
2136,1/22/2017
2136,4/2/2017
2136,2/26/2017
2136,6/17/2017
2136,7/4/2017
7733,5/29/2017
7733,6/17/2017
7733,7/30/2017
7733,11/11/2017
7733,12/10/2017
7733,4/14/2017
7733,5/27/2017
7733,5/28/2017
7733,6/4/2017
7733,7/1/2017
7733,12/30/2017
7733,9/2/2017
7733,10/8/2017
7733,11/4/2017
7733,6/18/2017
7733,12/16/2017
7733,12/23/2017
7733,4/23/2017
7733,1/16/2017
7733,8/13/2017
7733,8/19/2017
7733,9/10/2017
7733,12/3/2017
7733,12/17/2017
7733,12/31/2017
7733,2/4/2017
7733,5/6/2017
7733,4/15/2017
30222,11/19/2017
30222,5/20/2017
30222,6/3/2017
30222,6/17/2017
30222,10/15/2017
30222,12/10/2017
30222,7/4/2017
30222,10/29/2017
30222,12/2/2017
30222,12/24/2017
30222,12/30/2017
30222,12/31/2017
30222,5/14/2017
30222,5/29/2017
30222,1/16/2017
30222,4/1/2017
30222,6/4/2017
30222,9/23/2017
30222,10/8/2017
23485,1/15/2017
23485,1/16/2017
23485,2/25/2017
23485,6/4/2017
23485,8/12/2017
23485,10/1/2017
23485,10/8/2017
23485,10/28/2017
23485,11/23/2017
23485,12/3/2017
23485,2/20/2017
23485,5/21/2017
23485,6/10/2017
23485,7/22/2017
23485,8/5/2017
23485,11/4/2017
23485,11/11/2017
23485,11/18/2017
23485,12/9/2017
23485,9/23/2017
23485,12/16/2017
23485,12/17/2017
23485,12/23/2017
23485,12/30/2017
23485,2/19/2017
23485,10/21/2017
23485,4/29/2017
23485,2/18/2017
23485,11/12/2017
23485,11/19/2017
23485,11/25/2017
23485,12/25/2017
23485,12/31/2017
23485,4/2/2017
23485,7/15/2017
23485,4/23/2017
23485,9/24/2017
19649,1/7/2017
19649,5/20/2017
19649,7/8/2017
19649,10/28/2017
19649,2/20/2017
19649,6/17/2017
19649,6/25/2017
19649,7/2/2017
19649,8/6/2017
19649,10/7/2017
19649,12/17/2017
19649,4/22/2017
19649,1/15/2017
19649,11/11/2017
19649,2/4/2017
19649,9/16/2017
19649,7/22/2017
19649,8/12/2017
19649,10/8/2017
19649,11/12/2017
19649,11/18/2017
19649,11/25/2017
19649,7/4/2017
19649,7/30/2017
19649,5/7/2017
19649,9/9/2017
19649,4/8/2017
19649,12/30/2017
144066,4/14/2017
144066,8/6/2017
144066,9/4/2017
144066,9/10/2017
144066,1/28/2017
144066,4/16/2017
144066,4/29/2017
144066,5/21/2017
144066,6/4/2017
144066,6/17/2017
144066,7/22/2017
144066,7/29/2017
144066,10/1/2017
144066,10/15/2017
144066,11/18/2017
144066,11/26/2017
144066,12/2/2017
144066,12/3/2017
144066,12/16/2017
144066,2/20/2017
144066,5/7/2017
144066,8/5/2017
144066,11/12/2017
144066,11/23/2017
144066,4/23/2017
144066,7/8/2017
144066,9/16/2017
144066,1/15/2017
144066,4/22/2017
144066,6/18/2017
144066,7/30/2017
144066,10/28/2017
144066,11/19/2017
144066,2/4/2017
144066,2/11/2017
144066,5/20/2017
144066,5/29/2017
144066,7/23/2017
144066,8/12/2017
144066,8/13/2017
144066,8/19/2017
144066,9/3/2017
144066,9/9/2017
144066,9/24/2017
144066,9/30/2017
144066,11/25/2017
144066,12/9/2017
144066,12/10/2017
144066,12/17/2017
144066,12/24/2017
144066,8/20/2017
144066,8/26/2017
29755,1/29/2017
29755,2/11/2017
29755,3/25/2017
29755,4/30/2017
29755,9/24/2017
29755,5/20/2017
29755,7/4/2017
29755,11/23/2017
29755,11/25/2017
29755,12/2/2017
29755,5/7/2017
29755,11/11/2017
29755,11/12/2017
29755,12/3/2017
29755,1/22/2017
29755,7/22/2017
29755,8/19/2017
29755,12/25/2017
29755,4/14/2017
29755,7/23/2017
29755,10/28/2017
29755,5/6/2017
183903,12/3/2017
183903,12/9/2017
183903,7/4/2017
183903,9/4/2017
183903,4/23/2017
183903,8/19/2017
183903,12/31/2017
9248,2/25/2017
9248,4/29/2017
9248,4/30/2017
9248,5/6/2017
9248,5/21/2017
9248,6/10/2017
9248,7/29/2017
9248,10/15/2017
9248,11/4/2017
9248,11/26/2017
9248,12/30/2017
9248,1/21/2017
9248,2/4/2017
9248,2/20/2017
9248,6/17/2017
9248,7/4/2017
9248,7/9/2017
9248,7/15/2017
9248,8/6/2017
9248,9/4/2017
9248,11/19/2017
9248,3/4/2017
9248,3/12/2017
9248,5/28/2017
9248,1/8/2017
9248,2/12/2017
9248,2/26/2017
9248,5/29/2017
9248,6/4/2017
9248,6/25/2017
9248,12/2/2017
9248,12/3/2017
9248,4/16/2017
9248,3/5/2017
9248,7/2/2017
9248,12/10/2017
9248,1/16/2017
9248,2/19/2017
9248,4/23/2017
9248,5/7/2017
9248,5/13/2017
9248,5/14/2017
9248,6/18/2017
9248,8/12/2017
9248,8/13/2017
9248,8/19/2017
9248,8/20/2017
9248,8/26/2017
9248,9/30/2017
9248,11/18/2017
9248,11/25/2017
9248,12/16/2017
9248,12/24/2017
9248,12/25/2017
9248,12/31/2017
9248,5/20/2017
3231,1/2/2017
3231,2/11/2017
3231,2/12/2017
3231,2/18/2017
3231,2/19/2017
3231,2/20/2017
3231,2/25/2017
3231,2/26/2017
3231,3/5/2017
3231,3/11/2017
3231,3/12/2017
3231,3/18/2017
3231,3/19/2017
3231,3/25/2017
3231,3/26/2017
3231,4/1/2017
3231,4/2/2017
3231,4/8/2017
3231,4/15/2017
3231,5/6/2017
3231,5/13/2017
3231,5/20/2017
3231,5/27/2017
3231,5/28/2017
3231,5/29/2017
3231,6/4/2017
3231,6/10/2017
3231,6/11/2017
3231,6/17/2017
3231,6/18/2017
3231,6/24/2017
3231,6/25/2017
3231,7/1/2017
3231,7/2/2017
3231,7/4/2017
3231,7/8/2017
3231,7/15/2017
3231,8/12/2017
3231,8/19/2017
3231,8/26/2017
3231,8/27/2017
3231,9/2/2017
3231,9/4/2017
3231,9/9/2017
3231,9/16/2017
3231,9/17/2017
3231,9/30/2017
3231,10/1/2017
3231,11/4/2017
3231,11/18/2017
3231,11/23/2017
3231,11/25/2017
3231,11/26/2017
3231,12/2/2017
3231,12/3/2017
3231,12/9/2017
3231,12/10/2017
3231,12/16/2017
3231,12/17/2017
3231,1/7/2017
3231,1/16/2017
3231,1/21/2017
3231,4/16/2017
3231,4/22/2017
3231,4/23/2017
3231,7/22/2017
3231,7/30/2017
3231,10/7/2017
3231,10/21/2017
3231,11/12/2017
3231,12/23/2017
3231,12/25/2017
3231,12/31/2017
3231,2/4/2017
3231,7/23/2017
3231,7/29/2017
3231,3/4/2017
3231,4/9/2017
3231,4/14/2017
3231,4/29/2017
3231,5/14/2017
3231,5/21/2017
3231,6/3/2017
3231,8/13/2017
3231,8/20/2017
3231,9/3/2017
3231,9/10/2017
3231,9/23/2017
3231,9/24/2017
3231,11/11/2017
3231,11/19/2017
3231,12/30/2017
9445,2/18/2017
9445,5/14/2017
9445,7/16/2017
9445,7/29/2017
9445,8/19/2017
9445,9/9/2017
9445,12/25/2017
9445,2/19/2017
9445,2/20/2017
9445,4/22/2017
9445,5/29/2017
9445,7/2/2017
9445,7/4/2017
9445,7/8/2017
9445,8/5/2017
9445,11/18/2017
9445,11/25/2017
9445,11/26/2017
9445,12/16/2017
9445,4/23/2017
9445,3/5/2017
9445,9/3/2017
9445,11/11/2017
9445,9/4/2017
9445,9/30/2017
9445,10/28/2017
9445,12/23/2017
9445,12/24/2017
9445,4/1/2017
9445,1/14/2017
9445,1/15/2017
9445,3/4/2017
9445,5/7/2017
9445,5/13/2017
9445,5/27/2017
9445,6/17/2017
9445,8/13/2017
9445,9/24/2017
9445,11/12/2017
9445,12/17/2017
9445,12/30/2017
9445,9/23/2017
6066,1/16/2017
6066,2/12/2017
6066,2/20/2017
6066,3/11/2017
6066,3/19/2017
6066,5/13/2017
6066,5/29/2017
6066,8/13/2017
6066,9/3/2017
6066,10/1/2017
6066,10/8/2017
6066,10/22/2017
6066,11/25/2017
6066,11/26/2017
6066,12/9/2017
6066,12/25/2017
6066,12/31/2017
6066,9/24/2017
6066,1/14/2017
6066,1/21/2017
6066,4/14/2017
6066,4/23/2017
6066,5/6/2017
6066,6/24/2017
6066,7/2/2017
6066,7/22/2017
6066,7/23/2017
6066,11/11/2017
6066,11/19/2017
6066,11/23/2017
6066,12/2/2017
6066,12/3/2017
6066,12/10/2017
6066,12/16/2017
6066,12/24/2017
6066,12/30/2017
6066,4/22/2017
6066,10/14/2017
6066,4/30/2017
6066,9/30/2017
6066,4/9/2017
6066,5/7/2017
6066,5/27/2017
6066,6/11/2017
6066,7/9/2017
6066,8/6/2017
6066,1/1/2017
6066,4/1/2017
6066,4/8/2017
6066,4/15/2017
6066,5/21/2017
6066,1/7/2017
6066,1/8/2017
6066,2/5/2017
6066,3/4/2017
6066,5/20/2017
6066,5/28/2017
6066,6/3/2017
6066,6/4/2017
6066,6/10/2017
6066,7/8/2017
6066,7/15/2017
6066,7/16/2017
6066,7/29/2017
6066,7/30/2017
6066,8/12/2017
6066,8/20/2017
6066,8/26/2017
6066,9/9/2017
6066,9/23/2017
6066,10/29/2017
6066,11/12/2017
6066,11/18/2017
6066,12/17/2017
6066,8/5/2017
6066,10/28/2017
6066,2/19/2017
6066,9/10/2017
6066,4/29/2017
6066,3/25/2017
6066,6/17/2017
6066,6/25/2017
6066,9/16/2017
6066,1/22/2017
6066,11/5/2017
6066,10/21/2017
6066,3/12/2017
62221,7/23/2017
62221,11/4/2017
62221,11/11/2017
62221,11/18/2017
62221,12/10/2017
62221,7/9/2017
62221,8/5/2017
62221,9/4/2017
62221,11/23/2017
62221,12/23/2017
62221,12/30/2017
62221,6/3/2017
62221,7/30/2017
62221,11/12/2017
62221,11/19/2017
62221,6/17/2017
62221,5/28/2017
62221,7/4/2017
62221,12/31/2017
62221,12/17/2017
62221,9/24/2017
12785,1/7/2017
12785,11/23/2017
12785,12/25/2017
12785,4/9/2017
12785,6/17/2017
12785,7/1/2017
12785,8/6/2017
12785,8/12/2017
12785,11/12/2017
12785,11/25/2017
12785,12/2/2017
12785,12/30/2017
12785,10/21/2017
12785,12/3/2017
12785,11/26/2017
12785,3/18/2017
12785,5/20/2017
12785,5/28/2017
12785,8/13/2017
12785,9/16/2017
12785,12/24/2017
12785,5/7/2017
18498,5/6/2017
18498,11/25/2017
18498,5/7/2017
18498,7/8/2017
18498,11/18/2017
18498,11/19/2017
18498,12/23/2017
18498,11/12/2017
18498,10/15/2017
18498,12/31/2016
18498,2/18/2017
18498,3/26/2017
18498,4/29/2017
18498,5/20/2017
18498,6/4/2017
18498,6/11/2017
18498,6/24/2017
18498,10/7/2017
18498,11/23/2017
18498,12/24/2017
18498,12/31/2017
18498,11/5/2017
118223,4/30/2017
118223,5/27/2017
118223,11/23/2017
118223,11/26/2017
118223,12/24/2017
118223,4/16/2017
118223,11/12/2017
118223,11/18/2017
118223,11/25/2017
118223,5/7/2017
118223,6/25/2017
118223,1/16/2017
118223,7/22/2017
118223,8/20/2017
118223,12/3/2017
6104,1/16/2017
6104,4/14/2017
6104,8/13/2017
6104,9/23/2017
6104,12/17/2017
6104,3/11/2017
6104,4/22/2017
6104,4/23/2017
6104,4/29/2017
6104,6/3/2017
6104,7/4/2017
6104,8/20/2017
6104,10/29/2017
6104,12/9/2017
6104,7/29/2017
6104,8/6/2017
6104,6/24/2017
6104,11/11/2017
6104,12/3/2017
6104,1/29/2017
6104,2/19/2017
6104,2/20/2017
6104,3/4/2017
6104,5/27/2017
6104,6/17/2017
6104,6/25/2017
6104,7/1/2017
6104,7/15/2017
6104,7/22/2017
6104,8/19/2017
6104,8/27/2017
6104,9/4/2017
6104,10/7/2017
6104,10/21/2017
6104,11/12/2017
6104,12/2/2017
6104,12/30/2017
6104,12/31/2017
6104,6/18/2017
6104,5/29/2017
14418,1/2/2017
14418,2/4/2017
14418,2/18/2017
14418,7/1/2017
14418,11/18/2017
14418,12/2/2017
14418,12/16/2017
14418,12/17/2017
14418,12/23/2017
14418,12/30/2017
14418,2/20/2017
14418,4/23/2017
14418,5/20/2017
14418,5/29/2017
14418,6/18/2017
14418,7/4/2017
14418,7/15/2017
14418,8/5/2017
14418,10/7/2017
14418,11/11/2017
14418,4/29/2017
14418,9/9/2017
14418,3/11/2017
14418,11/25/2017
14418,2/11/2017
14418,4/22/2017
14418,12/31/2017
14418,1/29/2017
14418,2/19/2017
14418,12/24/2017
14418,1/15/2017
14418,4/15/2017
14418,6/25/2017
14418,8/12/2017
14418,8/20/2017
14418,9/10/2017
14418,11/23/2017
14418,11/26/2017
14418,12/10/2017
14418,12/25/2017
14418,5/6/2017
14418,12/3/2017
14418,7/29/2017
14418,7/30/2017
14418,11/19/2017
15087,4/23/2017
15087,12/25/2017
15087,12/31/2017
15087,12/2/2017
64552,3/25/2017
64552,7/9/2017
64552,11/12/2017
64552,12/3/2017
64552,12/16/2017
64552,12/17/2017
64552,1/22/2017
64552,2/26/2017
64552,4/8/2017
64552,4/14/2017
64552,4/22/2017
64552,6/10/2017
64552,7/2/2017
64552,9/2/2017
64552,9/17/2017
64552,12/30/2017
64552,12/31/2017
64552,12/2/2017
64552,1/16/2017
64552,3/4/2017
64552,5/20/2017
64552,7/4/2017
64552,11/11/2017
64552,12/23/2017
64552,3/5/2017
64552,6/24/2017
64552,8/20/2017
64552,9/10/2017
64552,10/1/2017
64552,11/19/2017
64552,12/9/2017
64552,12/10/2017
64552,4/23/2017
64552,7/30/2017
4115,7/1/2017
4115,10/15/2017
4115,11/18/2017
4115,11/25/2017
4115,1/14/2017
4115,4/22/2017
4115,5/27/2017
4115,5/28/2017
4115,9/2/2017
4115,9/3/2017
4115,12/2/2017
4115,12/9/2017
4115,12/10/2017
4115,12/17/2017
4115,9/9/2017
4115,2/12/2017
4115,12/3/2017
4115,7/9/2017
4115,8/12/2017
4115,9/30/2017
4115,11/12/2017
4115,4/16/2017
162401,5/21/2017
162401,7/4/2017
162401,10/28/2017
162401,2/4/2017
162401,2/20/2017
162401,3/19/2017
162401,5/7/2017
162401,11/25/2017
162401,12/2/2017
162401,1/1/2017
162401,4/29/2017
162401,7/1/2017
162401,7/9/2017
162401,10/29/2017
162401,3/12/2017
162401,12/24/2017
162401,2/19/2017
162401,4/22/2017
162401,11/26/2017
162401,12/23/2017
162401,11/19/2017
162401,4/1/2017
162401,4/30/2017
162401,11/11/2017
162401,11/18/2017
162401,12/9/2017
162401,2/18/2017
162401,2/26/2017
162401,6/10/2017
162401,6/18/2017
162401,7/29/2017
162401,8/12/2017
162401,8/13/2017
162401,8/19/2017
162401,9/3/2017
162401,11/23/2017
162401,12/16/2017
162401,12/31/2017
162401,1/28/2017
162401,11/12/2017
162401,2/25/2017
162401,6/17/2017
7017,2/18/2017
7017,2/25/2017
7017,4/14/2017
7017,5/21/2017
7017,5/28/2017
7017,5/29/2017
7017,6/10/2017
7017,7/22/2017
7017,8/12/2017
7017,9/23/2017
7017,11/23/2017
7017,12/9/2017
7017,1/16/2017
7017,1/21/2017
7017,3/11/2017
7017,5/13/2017
7017,7/8/2017
7017,8/6/2017
7017,10/1/2017
7017,10/8/2017
7017,11/12/2017
7017,11/19/2017
7017,11/26/2017
7017,12/10/2017
7017,12/16/2017
7017,12/30/2017
7017,4/29/2017
7017,5/20/2017
7017,6/11/2017
7017,7/1/2017
7017,11/11/2017
7017,11/18/2017
7017,6/24/2017
7017,2/5/2017
7017,2/26/2017
7017,4/9/2017
7017,5/14/2017
7017,7/16/2017
7017,8/13/2017
7017,8/27/2017
7017,9/17/2017
7017,9/24/2017
7017,12/2/2017
7017,11/5/2017
7017,11/25/2017
7017,9/10/2017
7881,1/14/2017
7881,3/12/2017
7881,4/14/2017
7881,5/29/2017
7881,11/26/2017
7881,12/3/2017
7881,12/10/2017
7881,12/16/2017
7881,12/24/2017
7881,12/31/2017
7881,1/22/2017
7881,5/7/2017
7881,6/25/2017
7881,11/25/2017
7881,12/2/2017
7881,12/9/2017
7881,6/11/2017
7881,12/25/2017
7881,1/21/2017
7881,2/18/2017
7881,11/12/2017
7881,12/17/2017
7881,11/18/2017
7881,3/4/2017
7881,4/22/2017
7881,4/30/2017
7881,5/6/2017
7881,6/10/2017
7881,7/30/2017
7881,8/12/2017
7881,8/19/2017
7881,8/20/2017
7881,8/27/2017
7881,9/3/2017
7881,9/30/2017
7881,11/19/2017
7881,11/23/2017
7881,12/30/2017
7881,9/4/2017
7881,7/29/2017
140760,2/20/2017
140760,5/7/2017
140760,2/19/2017
140760,2/26/2017
140760,3/5/2017
140760,3/12/2017
140760,3/18/2017
140760,4/30/2017
140760,5/20/2017
140760,5/27/2017
140760,6/3/2017
140760,7/23/2017
140760,9/10/2017
140760,11/11/2017
140760,11/18/2017
140760,12/3/2017
140760,12/23/2017
140760,12/24/2017
140760,12/30/2017
140760,12/31/2017
140760,1/2/2017
140760,4/22/2017
140760,6/24/2017
140760,7/4/2017
140760,8/6/2017
140760,9/16/2017
140760,10/8/2017
140760,1/7/2017
140760,4/14/2017
140760,4/23/2017
140760,7/15/2017
140760,10/7/2017
140760,2/5/2017
140760,2/12/2017
140760,2/18/2017
140760,2/25/2017
140760,4/8/2017
140760,4/15/2017
140760,4/29/2017
140760,5/13/2017
140760,5/21/2017
140760,5/28/2017
140760,5/29/2017
140760,6/4/2017
140760,6/17/2017
140760,6/25/2017
140760,7/2/2017
140760,7/9/2017
140760,7/16/2017
140760,7/29/2017
140760,7/30/2017
140760,8/13/2017
140760,8/19/2017
140760,8/20/2017
140760,9/17/2017
140760,9/23/2017
140760,10/1/2017
140760,11/19/2017
140760,11/23/2017
140760,11/25/2017
140760,11/26/2017
140760,12/10/2017
140760,12/16/2017
140760,12/17/2017
140760,10/21/2017
113419,2/11/2017
113419,6/25/2017
113419,2/20/2017
113419,4/23/2017
113419,5/7/2017
113419,5/14/2017
113419,8/12/2017
113419,11/12/2017
113419,12/16/2017
113419,2/25/2017
113419,10/21/2017
113419,11/5/2017
113419,11/23/2017
113419,11/25/2017
113419,7/9/2017
113419,8/13/2017
113419,11/18/2017
113419,11/26/2017
113419,12/3/2017
113419,7/1/2017
113419,11/11/2017
113419,4/30/2017
113419,6/17/2017
113419,3/11/2017
12124,1/16/2017
12124,2/4/2017
12124,2/18/2017
12124,2/20/2017
12124,2/26/2017
12124,4/29/2017
12124,5/6/2017
12124,5/14/2017
12124,5/28/2017
12124,5/29/2017
12124,6/18/2017
12124,6/25/2017
12124,7/1/2017
12124,7/2/2017
12124,7/4/2017
12124,7/8/2017
12124,7/15/2017
12124,7/16/2017
12124,7/22/2017
12124,7/30/2017
12124,8/13/2017
12124,8/19/2017
12124,8/27/2017
12124,9/17/2017
12124,10/8/2017
12124,11/11/2017
12124,11/12/2017
12124,11/26/2017
12124,12/23/2017
12124,12/24/2017
12124,12/30/2017
12124,6/4/2017
12124,11/5/2017
12124,1/1/2017
12124,1/28/2017
12124,2/5/2017
12124,4/22/2017
12124,4/30/2017
12124,5/13/2017
12124,5/21/2017
12124,6/3/2017
12124,6/10/2017
12124,9/2/2017
12124,10/29/2017
12124,11/25/2017
12124,12/2/2017
12124,12/31/2017
12124,12/17/2017
12124,1/22/2017
12124,1/15/2017
12124,4/23/2017
12124,11/4/2017
12124,11/23/2017
12124,1/29/2017
12124,2/19/2017
12124,3/5/2017
12124,5/27/2017
12124,6/11/2017
12124,7/9/2017
12124,7/23/2017
12124,7/29/2017
12124,8/12/2017
12124,8/20/2017
12124,8/26/2017
12124,9/3/2017
12124,9/4/2017
12124,10/1/2017
12124,10/14/2017
12124,11/18/2017
12124,11/19/2017
12124,12/9/2017
12124,12/10/2017
12124,12/16/2017
12124,2/25/2017
24249,7/4/2017
24249,7/22/2017
24249,11/11/2017
24249,11/18/2017
24249,12/2/2017
24249,12/3/2017
24249,1/16/2017
24249,4/23/2017
24249,9/10/2017
24249,9/24/2017
24249,9/30/2017
24249,10/7/2017
24249,12/9/2017
24249,5/6/2017
24249,11/5/2017
24249,11/23/2017
24249,12/31/2017
24249,5/29/2017
24249,12/16/2017
24249,12/30/2017
24249,2/11/2017
3619,4/30/2017
3619,11/19/2017
3619,11/25/2017
3619,12/17/2017
3619,4/2/2017
3619,4/14/2017
3619,6/10/2017
3619,7/1/2017
3619,7/23/2017
3619,8/5/2017
3619,12/10/2017
3619,12/23/2017
3619,5/6/2017
3619,5/7/2017
3619,10/15/2017
3619,10/22/2017
3619,6/24/2017
3619,7/16/2017
3619,7/29/2017
3619,9/30/2017
3619,11/26/2017
3619,12/30/2017
3619,12/31/2017
160340,8/5/2017
160340,8/12/2017
160340,11/12/2017
160340,11/19/2017
160340,11/23/2017
160340,10/1/2017
25405,3/18/2017
25405,5/29/2017
25405,7/1/2017
25405,7/16/2017
25405,11/19/2017
25405,1/29/2017
25405,2/4/2017
25405,2/11/2017
25405,11/11/2017
25405,1/14/2017
25405,1/7/2017
25405,1/28/2017
25405,1/8/2017
61591,5/29/2017
61591,5/28/2017
61591,8/12/2017
61591,8/13/2017
61591,10/15/2017
61591,10/29/2017
61591,12/10/2017
61591,12/16/2017
61591,12/30/2017
61591,1/28/2017
61591,2/20/2017
61591,7/4/2017
61591,8/19/2017
61591,10/28/2017
61591,11/11/2017
61591,11/18/2017
61591,11/25/2017
61591,12/2/2017
61591,12/3/2017
61591,12/17/2017
61591,12/24/2017
61591,4/8/2017
61591,11/26/2017
61591,1/7/2017
61591,3/5/2017
61591,4/30/2017
61591,7/2/2017
61591,8/20/2017
61591,8/27/2017
61591,9/3/2017
61591,9/4/2017
61591,9/30/2017
61591,10/8/2017
61591,11/23/2017
61591,12/23/2017
61591,6/3/2017
61591,9/24/2017
61591,10/1/2017
61591,10/7/2017
61591,11/4/2017
61591,7/23/2017
185797,1/15/2017
185797,5/21/2017
185797,6/25/2017
185797,9/10/2017
185797,7/1/2017
185797,7/8/2017
185797,1/16/2017
185797,2/11/2017
185797,8/6/2017
185797,11/5/2017
185797,5/7/2017
185797,7/4/2017
185797,7/29/2017
185797,8/19/2017
185797,8/20/2017
185797,9/16/2017
185797,11/12/2017
185797,11/18/2017
185797,11/23/2017
185797,11/11/2017
29722,1/16/2017
29722,8/5/2017
29722,11/12/2017
29722,11/26/2017
29722,12/3/2017
29722,12/9/2017
29722,11/19/2017
29722,7/29/2017
29722,12/16/2017
29722,2/20/2017
29722,6/24/2017
29722,12/2/2017
29722,4/30/2017
29722,11/4/2017
29722,1/1/2017
29722,7/4/2017
29722,12/10/2017
29722,7/9/2017
163983,1/16/2017
163983,7/9/2017
163983,11/18/2017
163983,11/19/2017
163983,11/23/2017
163983,12/24/2017
163983,6/25/2017
163983,7/4/2017
163983,11/11/2017
163983,12/3/2017
163983,9/30/2017
163983,5/7/2017
163983,5/27/2017
163983,9/4/2017
163983,11/4/2017
163983,2/19/2017
163983,5/21/2017
163983,7/29/2017
163983,9/10/2017
163983,10/1/2017
163983,10/22/2017
163983,11/12/2017
163983,12/17/2017
163983,12/31/2017
163983,12/25/2017
163983,2/12/2017
163983,11/26/2017
179534,1/7/2017
179534,1/16/2017
179534,3/4/2017
179534,3/5/2017
179534,3/12/2017
179534,4/15/2017
179534,4/23/2017
179534,6/17/2017
179534,6/18/2017
179534,6/25/2017
179534,7/16/2017
179534,8/12/2017
179534,9/9/2017
179534,10/1/2017
179534,11/12/2017
179534,11/19/2017
179534,11/23/2017
179534,12/3/2017
179534,12/9/2017
179534,12/16/2017
179534,12/17/2017
179534,12/23/2017
179534,12/24/2017
179534,12/25/2017
179534,12/31/2017
179534,1/15/2017
179534,1/22/2017
179534,3/11/2017
179534,3/18/2017
179534,4/1/2017
179534,4/29/2017
179534,5/7/2017
179534,5/29/2017
179534,7/22/2017
179534,7/23/2017
179534,8/5/2017
179534,9/16/2017
179534,10/28/2017
179534,11/11/2017
179534,11/18/2017
179534,12/30/2017
179534,4/16/2017
179534,6/10/2017
179534,7/8/2017
179534,10/21/2017
179534,1/21/2017
179534,10/29/2017
179534,1/2/2017
179534,1/14/2017
179534,1/28/2017
179534,1/29/2017
179534,2/11/2017
179534,2/12/2017
179534,3/25/2017
179534,3/26/2017
179534,4/2/2017
179534,4/14/2017
179534,5/6/2017
179534,5/20/2017
179534,6/4/2017
179534,6/24/2017
179534,7/1/2017
179534,7/9/2017
179534,7/15/2017
179534,7/30/2017
179534,8/13/2017
179534,8/19/2017
179534,9/17/2017
179534,9/30/2017
179534,10/15/2017
179534,10/22/2017
179534,11/25/2017
179534,12/10/2017
179534,12/2/2017
196268,7/15/2017
196268,7/23/2017
196268,11/4/2017
196268,12/16/2017
196268,8/5/2017
196268,1/2/2017
196268,1/14/2017
196268,1/16/2017
196268,4/14/2017
196268,5/6/2017
196268,11/5/2017
196268,11/11/2017
196268,11/18/2017
196268,11/25/2017
196268,11/26/2017
196268,12/9/2017
196268,12/10/2017
196268,12/17/2017
196268,12/31/2017
196268,10/21/2017
196268,12/24/2017
196268,1/7/2017
196268,10/14/2017
196268,12/2/2017
196268,6/25/2017
196268,7/2/2017
196268,7/4/2017
196268,8/19/2017
196268,11/19/2017
196268,12/23/2017
196268,5/27/2017
196268,6/3/2017
196268,9/10/2017
196268,11/12/2017
196268,11/23/2017
196268,12/3/2017
196268,2/20/2017
196268,1/8/2017
196268,7/22/2017
196268,8/6/2017
196268,5/13/2017
196268,5/14/2017
142956,7/2/2017
142956,7/15/2017
142956,7/29/2017
142956,9/2/2017
142956,11/12/2017
142956,11/26/2017
142956,12/17/2017
142956,6/10/2017
142956,12/24/2017
142956,12/25/2017
142956,12/31/2017
142956,11/25/2017
142956,1/29/2017
142956,6/4/2017
142956,11/23/2017
142956,3/12/2017
142956,6/24/2017
142956,8/19/2017
142956,9/10/2017
142956,9/23/2017
142956,11/19/2017
142956,12/3/2017
142956,12/9/2017
142956,12/10/2017
142956,12/16/2017
142956,12/30/2017
142956,5/7/2017
142956,7/30/2017
60979,1/14/2017
60979,1/16/2017
60979,7/4/2017
60979,10/28/2017
60979,11/11/2017
60979,12/23/2017
60979,12/3/2017
60979,11/5/2017
60979,2/26/2017
60979,4/29/2017
60979,7/23/2017
60979,7/29/2017
60979,7/30/2017
60979,11/12/2017
60979,11/18/2017
60979,11/25/2017
60979,8/20/2017
60979,12/16/2017
60979,2/20/2017
60979,6/4/2017
2403,2/11/2017
2403,2/19/2017
2403,3/4/2017
2403,3/5/2017
